NAME:,walk_1_1,,
51.925,4.12,-7.53,-4
51.992,5.37,-8.36,-6.16
52.059,4.82,-8.67,-7.69
52.126,5.53,-7.96,-5.69
52.193,2.79,-8.16,-4.51
52.26,4.31,-8.39,-4.98
52.327,3.57,-5.41,-6.63
52.394,1.22,-7.14,-3.33
52.461,3.53,-7.34,-6.98
52.528,2.67,-8.59,-5.96
52.595,2.39,-8.71,-9.85
52.662,7.34,-4.86,-8.47
52.729,1.37,-11.26,-0.86
52.796,2.31,-8.04,-4.24
52.863,3.92,-5.81,-6.39
52.93,3.77,-6.24,-5.02
52.997,4,-7.37,-4.12
53.064,4.16,-8.32,-4.63
53.131,4.98,-10,-8.43
53.198,8.04,-8.98,-6.43
53.265,2.71,-5.96,-4.67
53.332,2.94,-0.24,-13.18
53.399,4.55,-4.98,-7.57
53.466,1.22,-7.61,-3.65
53.533,2.55,-6.75,-4.94
53.6,2.51,-8.39,-5.65
53.667,2.75,-8.87,-7.92
53.734,5.57,-6.9,-9.26
53.801,3.26,-7.73,-4.12
53.868,0.71,-10.2,-2.08
53.935,3.96,-6.39,-6.59
54.002,1.73,-6.39,-3.61
54.069,3.45,-7.73,-4.43
54.136,3.33,-7.57,-4.39
54.203,5.06,-8.36,-5.92
54.27,4.59,-10.79,-5.41
54.337,6.71,-9.22,-6.94
54.404,3.14,-7.18,-4.55
54.471,2.24,-7.96,-5.22
54.538,4.39,-5.3,-6.51
54.605,1.41,-6.71,-4.31
54.672,3.37,-6.94,-4.67
54.739,3.73,-9.41,-5.02
54.806,3.37,-8.43,-6.16
54.873,2.9,-9.22,-8.24
54.94,5.88,-5.84,-5.92
55.007,2.47,-9.77,-3.02
55.074,2.71,-7.22,-4.16
55.141,3.02,-6.75,-4.94
55.208,3.73,-6.55,-4.71
55.275,3.49,-7.73,-3.57
55.342,4.71,-8.79,-4.75
55.409,4.67,-10.08,-5.06
55.476,5.61,-8.16,-8.43
55.543,4.59,-7.69,-4.55
55.61,2.47,-6.51,-6.51
55.677,4.31,-6.2,-5.88
55.744,1.92,-5.84,-5.02
55.811,2.79,-6.59,-3.61
55.878,4.08,-8.9,-5.81
55.945,3.49,-9.41,-5.92
56.012,2.43,-9.41,-5.92
56.079,4.63,-6.35,-8.55
56.146,3.92,-7.53,-4.12
56.213,1.53,-8.55,-3.45
56.28,2.67,-6.83,-5.37
56.347,2.55,-6.59,-4.67
56.414,3.41,-6.67,-4.24
56.481,2.82,-8.36,-2.59
56.548,4.86,-9.14,-4.98
56.615,6.63,-10,-5.06
56.682,3.77,-9.1,-6.86
56.749,5.88,-7.69,-5.33
56.816,3.41,-7.85,-4.67
56.883,4.9,-10,-4.28
56.95,2.43,-6.86,-5.37
57.017,1.49,-6.55,-3.88
57.084,2.55,-7.06,-5.57
57.151,2.43,-9.34,-4.9
57.218,2.98,-10.83,-8.04
57.285,5.92,-5.02,-7.02
57.352,1.73,-8.94,-2.55
57.419,2.2,-8.16,-2.94
57.486,4.67,-7.3,-5.61
57.553,4.82,-7.34,-4.71
57.62,3.53,-8.08,-3.22
57.687,4.28,-8.32,-4.67
57.754,5.45,-10.08,-5.61
57.821,6.9,-9.3,-8.36
57.888,4.59,-8.04,-4.28
57.955,1.88,-6.83,-5.92
58.022,5.06,-6.35,-5.84
58.089,2.08,-5.96,-4.98
58.156,2.16,-5.65,-4.75
58.223,3.18,-7.88,-6.63
58.29,2.82,-8.28,-6.2
58.357,2.71,-9.61,-8.59
58.424,5.06,-5.81,-5.41
58.491,1.73,-10.2,-2.2
58.558,2.51,-8.04,-4.98
58.625,4.08,-7.53,-4.98
58.692,3.14,-6.59,-4.43
58.759,3.18,-8.12,-3.14
58.826,4.59,-8,-5.33
58.893,4.71,-10.28,-4.9
58.96,6,-9.65,-8.39
59.027,5.53,-9.69,-4.04
59.094,2.51,-6.94,-6
59.161,4,-6.63,-5.96
59.228,2.2,-6.32,-5.3
59.295,1.37,-6.71,-3.53
59.362,3.96,-7.02,-6.55
59.429,3.53,-10.43,-4.31
59.496,2.35,-10,-6.71
59.563,6.32,-6.08,-7.37
59.63,2.35,-9.38,-2.24
59.697,1.33,-8.83,-2.71
59.764,4.28,-6.63,-6.51
59.831,2.51,-6.86,-3.84
59.898,3.18,-7.73,-3.41
59.965,3.53,-7.92,-3.92
60.032,4.9,-9.57,-4.98
60.099,4.43,-9.02,-5.73
60.166,5.88,-10.2,-7.18
60.233,3.96,-7.45,-4.24
60.3,1.33,-7.69,-4.98
60.367,4.31,-6,-5.92
60.434,2.16,-7.65,-4.08
60.501,3.37,-6.79,-4.71
60.568,2.71,-8.87,-4.55
60.635,2.55,-8.59,-5.45
60.702,4.59,-9.65,-10.32
60.769,5.26,-6.98,-4.79
60.836,0.08,-10.83,-0.75
60.903,2.35,-7.3,-5.06
60.97,2.51,-6.28,-4.94
